
==================================================
🚀 TRAINING GRPO CON GIUDICE QWEN-0.5B (Security Domain)
==================================================
🔄 Avvio training GRPO...
{'loss': -0.0702, 'grad_norm': 0.65625, 'learning_rate': 9.959999999999999e-07, 'num_tokens': 10307.0, 'completions/mean_length': 87.775, 'completions/min_length': 64.6, 'completions/max_length': 127.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 87.775, 'completions/min_terminated_length': 64.6, 'completions/max_terminated_length': 127.4, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.6, 'rewards/strict_format_and_content_reward/std': 0.887174105644226, 'rewards/semantic_consistency_reward/mean': 0.03999999761581421, 'rewards/semantic_consistency_reward/std': 0.08944271802902222, 'rewards/conditional_perplexity_reward/mean': 0.2033346951007843, 'rewards/conditional_perplexity_reward/std': 0.07305933460593224, 'reward': 1.843334674835205, 'reward_std': 0.9274021066725254, 'frac_reward_zero_std': 0.0, 'entropy': 1.5574040800333022, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 29.92460222002119, 'epoch': 0.01}
{'loss': 0.0628, 'grad_norm': 0.83203125, 'learning_rate': 1.11e-07, 'num_tokens': 1878988.0, 'completions/mean_length': 101.875, 'completions/min_length': 58.0, 'completions/max_length': 176.6, 'completions/clipped_ratio': 0.075, 'completions/mean_terminated_length': 93.85714569091797, 'completions/min_terminated_length': 58.0, 'completions/max_terminated_length': 134.6, 'rewards/lazy_penalty_reward/mean': -0.375, 'rewards/lazy_penalty_reward/std': 0.8164634466171264, 'rewards/strict_format_and_content_reward/mean': 1.05, 'rewards/strict_format_and_content_reward/std': 1.6212578535079956, 'rewards/semantic_consistency_reward/mean': 0.16999999582767486, 'rewards/semantic_consistency_reward/std': 0.39349775910377505, 'rewards/conditional_perplexity_reward/mean': 0.263143190741539, 'rewards/conditional_perplexity_reward/std': 0.10533832609653473, 'reward': 1.1081432223320007, 'reward_std': 2.523080849647522, 'frac_reward_zero_std': 0.0, 'entropy': 1.5811366736888885, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 37.537504959572104, 'epoch': 1.78}
{'loss': -0.103, 'grad_norm': 0.671875, 'learning_rate': 1.06e-07, 'num_tokens': 1889319.0, 'completions/mean_length': 91.475, 'completions/min_length': 63.2, 'completions/max_length': 134.8, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 91.475, 'completions/min_terminated_length': 63.2, 'completions/max_terminated_length': 134.8, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.5, 'rewards/strict_format_and_content_reward/std': 1.2242317080497742, 'rewards/semantic_consistency_reward/mean': -0.06000000089406967, 'rewards/semantic_consistency_reward/std': 0.22620753645896913, 'rewards/conditional_perplexity_reward/mean': 0.22042200565338135, 'rewards/conditional_perplexity_reward/std': 0.07105975300073623, 'reward': 1.5354220032691956, 'reward_std': 1.701877200603485, 'frac_reward_zero_std': 0.0, 'entropy': 1.5673019289970398, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 30.470679359976202, 'epoch': 1.79}
{'loss': -0.0549, 'grad_norm': 0.640625, 'learning_rate': 1.01e-07, 'num_tokens': 1899820.0, 'completions/mean_length': 93.025, 'completions/min_length': 60.8, 'completions/max_length': 135.8, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 93.025, 'completions/min_terminated_length': 60.8, 'completions/max_terminated_length': 135.8, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.55, 'rewards/strict_format_and_content_reward/std': 0.8004075765609742, 'rewards/semantic_consistency_reward/mean': 0.09499999284744262, 'rewards/semantic_consistency_reward/std': 0.12363541126251221, 'rewards/conditional_perplexity_reward/mean': 0.2338399887084961, 'rewards/conditional_perplexity_reward/std': 0.06090376824140549, 'reward': 1.753839945793152, 'reward_std': 1.293488908559084, 'frac_reward_zero_std': 0.0, 'entropy': 1.4238200396299363, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 31.355708699999376, 'epoch': 1.8}
{'eval_loss': -0.02884713001549244, 'eval_runtime': 1280.4411, 'eval_samples_per_second': 0.078, 'eval_steps_per_second': 0.01, 'eval_num_tokens': 1899820.0, 'eval_completions/mean_length': 94.7925, 'eval_completions/min_length': 60.98, 'eval_completions/max_length': 139.94, 'eval_completions/clipped_ratio': 0.0075, 'eval_completions/mean_terminated_length': 94.12142883300781, 'eval_completions/min_terminated_length': 60.98, 'eval_completions/max_terminated_length': 138.38, 'eval_rewards/lazy_penalty_reward/mean': -0.2875, 'eval_rewards/lazy_penalty_reward/std': 0.7399138140678406, 'eval_rewards/strict_format_and_content_reward/mean': 1.5925, 'eval_rewards/strict_format_and_content_reward/std': 0.9159950137138366, 'eval_rewards/semantic_consistency_reward/mean': 0.08249999642372131, 'eval_rewards/semantic_consistency_reward/std': 0.22971202224493026, 'eval_rewards/conditional_perplexity_reward/mean': 0.2282576298713684, 'eval_rewards/conditional_perplexity_reward/std': 0.07482934184372425, 'eval_reward': 1.6157576084136962, 'eval_reward_std': 1.7572267858684063, 'eval_frac_reward_zero_std': 0.0, 'eval_entropy': 1.5411904215812684, 'eval_clip_ratio/low_mean': 0.0, 'eval_clip_ratio/low_min': 0.0, 'eval_clip_ratio/high_mean': 0.0, 'eval_clip_ratio/high_max': 0.0, 'eval_clip_ratio/region_mean': 0.0, 'epoch': 1.8}
{'loss': -0.01, 'grad_norm': 0.66015625, 'learning_rate': 9.6e-08, 'num_tokens': 1910989.0, 'completions/mean_length': 100.625, 'completions/min_length': 66.8, 'completions/max_length': 167.6, 'completions/clipped_ratio': 0.05, 'completions/mean_terminated_length': 95.44285888671875, 'completions/min_terminated_length': 66.8, 'completions/max_terminated_length': 141.4, 'rewards/lazy_penalty_reward/mean': -0.375, 'rewards/lazy_penalty_reward/std': 0.8164634466171264, 'rewards/strict_format_and_content_reward/mean': 1.4, 'rewards/strict_format_and_content_reward/std': 1.4040201663970948, 'rewards/semantic_consistency_reward/mean': 0.1599999949336052, 'rewards/semantic_consistency_reward/std': 0.43456923961639404, 'rewards/conditional_perplexity_reward/mean': 0.2548542648553848, 'rewards/conditional_perplexity_reward/std': 0.07339295148849487, 'reward': 1.4398542881011962, 'reward_std': 2.521556405723095, 'frac_reward_zero_std': 0.0, 'entropy': 1.586776316165924, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 35.45871031992137, 'epoch': 1.81}
{'loss': -0.1251, 'grad_norm': 0.81640625, 'learning_rate': 9.1e-08, 'num_tokens': 1921052.0, 'completions/mean_length': 85.675, 'completions/min_length': 60.0, 'completions/max_length': 121.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 85.675, 'completions/min_terminated_length': 60.0, 'completions/max_terminated_length': 121.0, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.7, 'rewards/strict_format_and_content_reward/std': 0.6585463047027588, 'rewards/semantic_consistency_reward/mean': 0.1549999937415123, 'rewards/semantic_consistency_reward/std': 0.2706654489040375, 'rewards/conditional_perplexity_reward/mean': 0.22931461036205292, 'rewards/conditional_perplexity_reward/std': 0.07847727090120316, 'reward': 2.0843146085739135, 'reward_std': 0.9115267813205719, 'frac_reward_zero_std': 0.0, 'entropy': 1.3875016659498214, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 28.438205660134553, 'epoch': 1.82}
{'loss': -0.0985, 'grad_norm': 0.74609375, 'learning_rate': 8.599999999999999e-08, 'num_tokens': 1931661.0, 'completions/mean_length': 101.725, 'completions/min_length': 59.6, 'completions/max_length': 164.6, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 99.59285888671874, 'completions/min_terminated_length': 59.6, 'completions/max_terminated_length': 158.4, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.65, 'rewards/strict_format_and_content_reward/std': 0.851882028579712, 'rewards/semantic_consistency_reward/mean': 0.07999999523162842, 'rewards/semantic_consistency_reward/std': 0.08684962391853332, 'rewards/conditional_perplexity_reward/mean': 0.24749455749988555, 'rewards/conditional_perplexity_reward/std': 0.09258975982666015, 'reward': 1.8524945259094239, 'reward_std': 1.3054841741919518, 'frac_reward_zero_std': 0.0, 'entropy': 1.5262996554374695, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 35.75886641978286, 'epoch': 1.83}
{'loss': -0.1159, 'grad_norm': 0.6875, 'learning_rate': 8.1e-08, 'num_tokens': 1942116.0, 'completions/mean_length': 89.775, 'completions/min_length': 58.4, 'completions/max_length': 138.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 89.775, 'completions/min_terminated_length': 58.4, 'completions/max_terminated_length': 138.6, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.625, 'rewards/strict_format_and_content_reward/std': 0.9446537494659424, 'rewards/semantic_consistency_reward/mean': 0.05499999523162842, 'rewards/semantic_consistency_reward/std': 0.11096975803375245, 'rewards/conditional_perplexity_reward/mean': 0.1948794424533844, 'rewards/conditional_perplexity_reward/std': 0.06376801431179047, 'reward': 1.8748794317245483, 'reward_std': 1.0152078986167907, 'frac_reward_zero_std': 0.0, 'entropy': 1.5591644920408725, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 31.7862798799295, 'epoch': 1.84}
{'loss': 0.018, 'grad_norm': 0.87890625, 'learning_rate': 7.599999999999999e-08, 'num_tokens': 1952344.0, 'completions/mean_length': 94.4, 'completions/min_length': 55.8, 'completions/max_length': 145.2, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 91.66785736083985, 'completions/min_terminated_length': 55.8, 'completions/max_terminated_length': 139.6, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.65, 'rewards/strict_format_and_content_reward/std': 0.8739430665969848, 'rewards/semantic_consistency_reward/mean': -0.03500000089406967, 'rewards/semantic_consistency_reward/std': 0.1535950005054474, 'rewards/conditional_perplexity_reward/mean': 0.19509764909744262, 'rewards/conditional_perplexity_reward/std': 0.0688628226518631, 'reward': 1.6850976467132568, 'reward_std': 1.309028197824955, 'frac_reward_zero_std': 0.0, 'entropy': 1.561876045167446, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 32.45012671994046, 'epoch': 1.85}
{'loss': -0.0623, 'grad_norm': 0.8359375, 'learning_rate': 7.099999999999999e-08, 'num_tokens': 1962458.0, 'completions/mean_length': 92.05, 'completions/min_length': 61.4, 'completions/max_length': 133.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 92.05, 'completions/min_terminated_length': 61.4, 'completions/max_terminated_length': 133.6, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.95, 'rewards/strict_format_and_content_reward/std': 0.1414213538169861, 'rewards/semantic_consistency_reward/mean': 0.19499999284744263, 'rewards/semantic_consistency_reward/std': 0.3285555899143219, 'rewards/conditional_perplexity_reward/mean': 0.21679178178310393, 'rewards/conditional_perplexity_reward/std': 0.072780092805624, 'reward': 2.361791801452637, 'reward_std': 0.4585282951593399, 'frac_reward_zero_std': 0.0, 'entropy': 1.5382969737052918, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 29.858252260182052, 'epoch': 1.86}
{'loss': -0.0952, 'grad_norm': 0.7578125, 'learning_rate': 6.6e-08, 'num_tokens': 1972800.0, 'completions/mean_length': 91.75, 'completions/min_length': 58.6, 'completions/max_length': 142.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 91.75, 'completions/min_terminated_length': 58.6, 'completions/max_terminated_length': 142.0, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.8, 'rewards/strict_format_and_content_reward/std': 0.44967901706695557, 'rewards/semantic_consistency_reward/mean': 0.1199999988079071, 'rewards/semantic_consistency_reward/std': 0.17789884209632872, 'rewards/conditional_perplexity_reward/mean': 0.2211957097053528, 'rewards/conditional_perplexity_reward/std': 0.06622724384069442, 'reward': 2.141195607185364, 'reward_std': 0.5488227657973767, 'frac_reward_zero_std': 0.0, 'entropy': 1.4760094702243804, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 32.56406383989379, 'epoch': 1.87}
{'loss': -0.0759, 'grad_norm': 0.734375, 'learning_rate': 6.099999999999999e-08, 'num_tokens': 1985299.0, 'completions/mean_length': 104.175, 'completions/min_length': 61.8, 'completions/max_length': 158.0, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 101.91428680419922, 'completions/min_terminated_length': 61.8, 'completions/max_terminated_length': 151.0, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.7, 'rewards/strict_format_and_content_reward/std': 0.6028380751609802, 'rewards/semantic_consistency_reward/mean': 0.004999998211860657, 'rewards/semantic_consistency_reward/std': 0.22303152084350586, 'rewards/conditional_perplexity_reward/mean': 0.2531538099050522, 'rewards/conditional_perplexity_reward/std': 0.08343046754598618, 'reward': 1.9581537961959838, 'reward_std': 0.7846890561282635, 'frac_reward_zero_std': 0.0, 'entropy': 1.5779138922691345, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 35.37529280008748, 'epoch': 1.88}
{'loss': -0.0463, 'grad_norm': 0.7734375, 'learning_rate': 5.6e-08, 'num_tokens': 1996895.0, 'completions/mean_length': 94.9, 'completions/min_length': 63.8, 'completions/max_length': 132.2, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 94.9, 'completions/min_terminated_length': 63.8, 'completions/max_terminated_length': 132.2, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.7, 'rewards/strict_format_and_content_reward/std': 0.8485280990600585, 'rewards/semantic_consistency_reward/mean': 0.1299999922513962, 'rewards/semantic_consistency_reward/std': 0.3059864819049835, 'rewards/conditional_perplexity_reward/mean': 0.27101858258247374, 'rewards/conditional_perplexity_reward/std': 0.1102308377623558, 'reward': 1.9760185718536376, 'reward_std': 1.4119308203458787, 'frac_reward_zero_std': 0.0, 'entropy': 1.5500682547688485, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 29.680156219936908, 'epoch': 1.89}
{'loss': -0.0767, 'grad_norm': 0.73046875, 'learning_rate': 5.0999999999999993e-08, 'num_tokens': 2007236.0, 'completions/mean_length': 92.325, 'completions/min_length': 50.2, 'completions/max_length': 146.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 92.325, 'completions/min_terminated_length': 50.2, 'completions/max_terminated_length': 146.6, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.8, 'rewards/strict_format_and_content_reward/std': 0.44967901706695557, 'rewards/semantic_consistency_reward/mean': 0.0550000011920929, 'rewards/semantic_consistency_reward/std': 0.11096975803375245, 'rewards/conditional_perplexity_reward/mean': 0.19011713564395905, 'rewards/conditional_perplexity_reward/std': 0.06473913565278053, 'reward': 1.9201171159744264, 'reward_std': 0.8558542042970657, 'frac_reward_zero_std': 0.0, 'entropy': 1.5736410021781921, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 32.615362939890474, 'epoch': 1.9}
{'loss': -0.0019, 'grad_norm': 0.7421875, 'learning_rate': 4.5999999999999995e-08, 'num_tokens': 2018099.0, 'completions/mean_length': 94.075, 'completions/min_length': 55.8, 'completions/max_length': 126.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 94.075, 'completions/min_terminated_length': 55.8, 'completions/max_terminated_length': 126.4, 'rewards/lazy_penalty_reward/mean': -0.375, 'rewards/lazy_penalty_reward/std': 1.0606602430343628, 'rewards/strict_format_and_content_reward/mean': 1.4, 'rewards/strict_format_and_content_reward/std': 1.5070744037628174, 'rewards/semantic_consistency_reward/mean': 0.1499999940395355, 'rewards/semantic_consistency_reward/std': 0.37360101342201235, 'rewards/conditional_perplexity_reward/mean': 0.20430320799350737, 'rewards/conditional_perplexity_reward/std': 0.07613121569156647, 'reward': 1.3793031573295593, 'reward_std': 2.692215371131897, 'frac_reward_zero_std': 0.0, 'entropy': 1.53514673858881, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 28.895393239986152, 'epoch': 1.91}
{'loss': -0.0572, 'grad_norm': 0.90234375, 'learning_rate': 4.1e-08, 'num_tokens': 2028573.0, 'completions/mean_length': 95.85, 'completions/min_length': 60.8, 'completions/max_length': 156.2, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 93.26785736083984, 'completions/min_terminated_length': 60.8, 'completions/max_terminated_length': 143.2, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.775, 'rewards/strict_format_and_content_reward/std': 0.636396074295044, 'rewards/semantic_consistency_reward/mean': 0.11499999463558197, 'rewards/semantic_consistency_reward/std': 0.28769603967666624, 'rewards/conditional_perplexity_reward/mean': 0.221206396818161, 'rewards/conditional_perplexity_reward/std': 0.08988529294729233, 'reward': 2.111206388473511, 'reward_std': 0.699222682416439, 'frac_reward_zero_std': 0.0, 'entropy': 1.5475980937480927, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 33.72052205996588, 'epoch': 1.92}
{'loss': 0.0118, 'grad_norm': 0.578125, 'learning_rate': 3.6e-08, 'num_tokens': 2040136.0, 'completions/mean_length': 105.775, 'completions/min_length': 67.2, 'completions/max_length': 154.8, 'completions/clipped_ratio': 0.05, 'completions/mean_terminated_length': 101.90833435058593, 'completions/min_terminated_length': 67.2, 'completions/max_terminated_length': 147.2, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.475, 'rewards/strict_format_and_content_reward/std': 1.3384061574935913, 'rewards/semantic_consistency_reward/mean': 0.2, 'rewards/semantic_consistency_reward/std': 0.2657556772232056, 'rewards/conditional_perplexity_reward/mean': 0.23471419811248778, 'rewards/conditional_perplexity_reward/std': 0.0738212987780571, 'reward': 1.6597142457962035, 'reward_std': 2.2045134902000427, 'frac_reward_zero_std': 0.0, 'entropy': 1.5648472517728806, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 33.48029850004241, 'epoch': 1.93}
