Step: 1 - {'loss': 0.0332, 'grad_norm': 1.030318021774292, 'learning_rate': 5e-05, 'num_tokens': 2108.0, 'completions/mean_length': 79.0, 'completions/min_length': 74.0, 'completions/max_length': 84.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 79.0, 'completions/min_terminated_length': 74.0, 'completions/max_terminated_length': 84.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 7.5, 'rewards/reward_accuracy_strict_fn/std': 9.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.5501444339752197, 'rewards/reward_semantic_fn/std': 1.6113839149475098, 'reward': 13.80014419555664, 'reward_std': 8.191094398498535, 'frac_reward_zero_std': 0.0, 'kl': 0.0, 'entropy': 1.8241576850414276, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 5.634359300049255, 'epoch': 0.0005733944954128441}
Step: 287 - {'loss': 0.4273, 'grad_norm': 0.7790924310684204, 'learning_rate': 9.142857142857144e-06, 'num_tokens': 680694.0, 'completions/mean_length': 133.0, 'completions/min_length': 85.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 94.0, 'completions/min_terminated_length': 85.0, 'completions/max_terminated_length': 101.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 9.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.4861130714416504, 'rewards/reward_semantic_fn/std': 0.21618440747261047, 'reward': 16.986112594604492, 'reward_std': 0.21618518233299255, 'frac_reward_zero_std': 0.0, 'kl': 0.005574968061409891, 'entropy': 1.4949585795402527, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.756098500016378, 'epoch': 0.16456422018348624}
Step: 288 - {'loss': 0.2308, 'grad_norm': 0.7311131954193115, 'learning_rate': 9e-06, 'num_tokens': 683021.0, 'completions/mean_length': 136.75, 'completions/min_length': 91.0, 'completions/max_length': 195.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 136.75, 'completions/min_terminated_length': 91.0, 'completions/max_terminated_length': 195.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 1.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.4943063259124756, 'rewards/reward_semantic_fn/std': 0.44408008456230164, 'reward': 8.994306564331055, 'reward_std': 0.4440799951553345, 'frac_reward_zero_std': 0.0, 'kl': 0.00913885107729584, 'entropy': 2.009774684906006, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 9.406494700029725, 'epoch': 0.1651376146788991}
Step: 289 - {'loss': -0.0579, 'grad_norm': 0.9370277523994446, 'learning_rate': 8.857142857142857e-06, 'num_tokens': 685245.0, 'completions/mean_length': 97.0, 'completions/min_length': 73.0, 'completions/max_length': 133.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 97.0, 'completions/min_terminated_length': 73.0, 'completions/max_terminated_length': 133.0, 'rewards/reward_strict_format_fn/mean': 1.5, 'rewards/reward_strict_format_fn/std': 6.0, 'rewards/reward_accuracy_strict_fn/mean': 6.5, 'rewards/reward_accuracy_strict_fn/std': 6.350852966308594, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.252492904663086, 'rewards/reward_semantic_fn/std': 0.8436828255653381, 'reward': 11.252492904663086, 'reward_std': 11.765839576721191, 'frac_reward_zero_std': 0.0, 'kl': 0.010939726256765425, 'entropy': 1.9808515906333923, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 6.881215800036443, 'epoch': 0.16571100917431192}
Step: 290 - {'loss': -0.1738, 'grad_norm': 0.49682649970054626, 'learning_rate': 8.714285714285715e-06, 'num_tokens': 687585.0, 'completions/mean_length': 144.0, 'completions/min_length': 84.0, 'completions/max_length': 229.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 144.0, 'completions/min_terminated_length': 84.0, 'completions/max_terminated_length': 229.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 9.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.6084957122802734, 'rewards/reward_semantic_fn/std': 0.2064848691225052, 'reward': 17.10849380493164, 'reward_std': 0.20648448169231415, 'frac_reward_zero_std': 0.0, 'kl': 0.007177557796239853, 'entropy': 1.7897689640522003, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 10.853023000003304, 'epoch': 0.16628440366972477}
Step: 291 - {'loss': 0.2667, 'grad_norm': 0.42625755071640015, 'learning_rate': 8.571428571428573e-06, 'num_tokens': 690110.0, 'completions/mean_length': 189.25, 'completions/min_length': 88.0, 'completions/max_length': 231.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 189.25, 'completions/min_terminated_length': 88.0, 'completions/max_terminated_length': 231.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 3.75, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.5467681884765625, 'rewards/reward_semantic_fn/std': 0.24933145940303802, 'reward': 11.796768188476562, 'reward_std': 5.5948662757873535, 'frac_reward_zero_std': 0.0, 'kl': 0.005108731391374022, 'entropy': 1.6530804336071014, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 10.9762466000102, 'epoch': 0.16685779816513763}
Step: 292 - {'loss': -0.0031, 'grad_norm': 0.43147289752960205, 'learning_rate': 8.428571428571429e-06, 'num_tokens': 692911.0, 'completions/mean_length': 249.25, 'completions/min_length': 247.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.75, 'completions/mean_terminated_length': 247.0, 'completions/min_terminated_length': 247.0, 'completions/max_terminated_length': 247.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 9.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.3235700130462646, 'rewards/reward_semantic_fn/std': 0.27274686098098755, 'reward': 16.823570251464844, 'reward_std': 0.27274730801582336, 'frac_reward_zero_std': 0.0, 'kl': 0.004261795722413808, 'entropy': 1.8443775475025177, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.218355900025927, 'epoch': 0.16743119266055045}
Step: 293 - {'loss': 0.0084, 'grad_norm': 0.7491958737373352, 'learning_rate': 8.285714285714285e-06, 'num_tokens': 695018.0, 'completions/mean_length': 85.75, 'completions/min_length': 78.0, 'completions/max_length': 92.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 85.75, 'completions/min_terminated_length': 78.0, 'completions/max_terminated_length': 92.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 6.5, 'rewards/reward_accuracy_strict_fn/std': 6.350852966308594, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.493055582046509, 'rewards/reward_semantic_fn/std': 0.07305431365966797, 'reward': 14.49305534362793, 'reward_std': 6.343249320983887, 'frac_reward_zero_std': 0.0, 'kl': 0.005399772897362709, 'entropy': 1.3006989881396294, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 5.1739300999906845, 'epoch': 0.1680045871559633}
Step: 294 - {'loss': 0.2918, 'grad_norm': 0.572053849697113, 'learning_rate': 8.142857142857143e-06, 'num_tokens': 697531.0, 'completions/mean_length': 173.25, 'completions/min_length': 92.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 147.6666717529297, 'completions/min_terminated_length': 92.0, 'completions/max_terminated_length': 229.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 6.5, 'rewards/reward_accuracy_strict_fn/std': 6.350852966308594, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.153536558151245, 'rewards/reward_semantic_fn/std': 0.7946381568908691, 'reward': 13.403535842895508, 'reward_std': 5.3726372718811035, 'frac_reward_zero_std': 0.0, 'kl': 0.010752608242910355, 'entropy': 1.8663791716098785, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.83633820002433, 'epoch': 0.16857798165137614}
Step: 295 - {'loss': 0.1504, 'grad_norm': 0.555216372013092, 'learning_rate': 8.000000000000001e-06, 'num_tokens': 700181.0, 'completions/mean_length': 210.5, 'completions/min_length': 92.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.75, 'completions/mean_terminated_length': 92.0, 'completions/min_terminated_length': 92.0, 'completions/max_terminated_length': 92.0, 'rewards/reward_strict_format_fn/mean': 3.625, 'rewards/reward_strict_format_fn/std': 1.75, 'rewards/reward_accuracy_strict_fn/mean': 6.5, 'rewards/reward_accuracy_strict_fn/std': 6.350852966308594, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.1805579662323, 'rewards/reward_semantic_fn/std': 1.8165291547775269, 'reward': 13.305558204650879, 'reward_std': 8.901975631713867, 'frac_reward_zero_std': 0.0, 'kl': 0.007541998405940831, 'entropy': 2.374339461326599, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.256271599966567, 'epoch': 0.169151376146789}
Step: 296 - {'loss': 0.0433, 'grad_norm': 0.4987564980983734, 'learning_rate': 7.857142857142858e-06, 'num_tokens': 702854.0, 'completions/mean_length': 217.25, 'completions/min_length': 170.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.5, 'completions/mean_terminated_length': 184.5, 'completions/min_terminated_length': 170.0, 'completions/max_terminated_length': 199.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 3.75, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.7659263610839844, 'rewards/reward_semantic_fn/std': 0.16973812878131866, 'reward': 12.015926361083984, 'reward_std': 5.61103630065918, 'frac_reward_zero_std': 0.0, 'kl': 0.006092966301366687, 'entropy': 2.1111155450344086, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.973699299996952, 'epoch': 0.16972477064220184}
Step: 297 - {'loss': 0.0919, 'grad_norm': 0.6714377999305725, 'learning_rate': 7.714285714285714e-06, 'num_tokens': 705111.0, 'completions/mean_length': 121.25, 'completions/min_length': 99.0, 'completions/max_length': 139.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 121.25, 'completions/min_terminated_length': 99.0, 'completions/max_terminated_length': 139.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 3.75, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.9708125591278076, 'rewards/reward_semantic_fn/std': 0.45631712675094604, 'reward': 12.220812797546387, 'reward_std': 5.70136833190918, 'frac_reward_zero_std': 0.0, 'kl': 0.009999114903621376, 'entropy': 2.1073125302791595, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 7.1115038999705575, 'epoch': 0.17029816513761467}
Step: 298 - {'loss': 0.1842, 'grad_norm': 0.7321007251739502, 'learning_rate': 7.571428571428572e-06, 'num_tokens': 707302.0, 'completions/mean_length': 104.75, 'completions/min_length': 56.0, 'completions/max_length': 150.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 104.75, 'completions/min_terminated_length': 56.0, 'completions/max_terminated_length': 150.0, 'rewards/reward_strict_format_fn/mean': 1.5, 'rewards/reward_strict_format_fn/std': 2.4494898319244385, 'rewards/reward_accuracy_strict_fn/mean': 3.75, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 1.7083332538604736, 'rewards/reward_semantic_fn/std': 2.0017354488372803, 'reward': 6.9583330154418945, 'reward_std': 2.839453935623169, 'frac_reward_zero_std': 0.0, 'kl': 0.0074597535422071815, 'entropy': 1.9560043215751648, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 7.654443499981426, 'epoch': 0.17087155963302753}
Step: 299 - {'loss': -0.079, 'grad_norm': 0.7279723882675171, 'learning_rate': 7.428571428571429e-06, 'num_tokens': 709652.0, 'completions/mean_length': 140.5, 'completions/min_length': 75.0, 'completions/max_length': 167.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 140.5, 'completions/min_terminated_length': 75.0, 'completions/max_terminated_length': 167.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 9.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.6041083335876465, 'rewards/reward_semantic_fn/std': 0.3053496181964874, 'reward': 17.104108810424805, 'reward_std': 0.30535006523132324, 'frac_reward_zero_std': 0.0, 'kl': 0.026939909206703305, 'entropy': 2.835917592048645, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 8.390918400022201, 'epoch': 0.17144495412844038}
Step: 300 - {'loss': 0.0003, 'grad_norm': 0.6893763542175293, 'learning_rate': 7.285714285714286e-06, 'num_tokens': 712100.0, 'completions/mean_length': 163.0, 'completions/min_length': 74.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 134.0, 'completions/min_terminated_length': 74.0, 'completions/max_terminated_length': 165.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 6.5, 'rewards/reward_accuracy_strict_fn/std': 6.350852966308594, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 4.036337375640869, 'rewards/reward_semantic_fn/std': 0.39307305216789246, 'reward': 14.286336898803711, 'reward_std': 5.254607200622559, 'frac_reward_zero_std': 0.0, 'kl': 0.009971756604500115, 'entropy': 2.2145618200302124, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.936134999996284, 'epoch': 0.1720183486238532}
Step: 301 - {'loss': -0.1018, 'grad_norm': 0.8163585662841797, 'learning_rate': 7.142857142857143e-06, 'num_tokens': 714204.0, 'completions/mean_length': 76.0, 'completions/min_length': 55.0, 'completions/max_length': 86.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 76.0, 'completions/min_terminated_length': 55.0, 'completions/max_terminated_length': 86.0, 'rewards/reward_strict_format_fn/mean': 3.0, 'rewards/reward_strict_format_fn/std': 1.7320507764816284, 'rewards/reward_accuracy_strict_fn/mean': 9.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.7105977535247803, 'rewards/reward_semantic_fn/std': 0.837231457233429, 'reward': 14.71059799194336, 'reward_std': 2.557996988296509, 'frac_reward_zero_std': 0.0, 'kl': 0.011213482124730945, 'entropy': 1.7882494628429413, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 5.051902000006521, 'epoch': 0.17259174311926606}
Step: 302 - {'loss': 0.0266, 'grad_norm': 0.5623520612716675, 'learning_rate': 7.000000000000001e-06, 'num_tokens': 716547.0, 'completions/mean_length': 133.75, 'completions/min_length': 80.0, 'completions/max_length': 229.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 133.75, 'completions/min_terminated_length': 80.0, 'completions/max_terminated_length': 229.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 9.25, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.694709062576294, 'rewards/reward_semantic_fn/std': 1.6765614748001099, 'reward': 16.44470977783203, 'reward_std': 5.038845062255859, 'frac_reward_zero_std': 0.0, 'kl': 0.012631306075491011, 'entropy': 2.1671306788921356, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.175171300012153, 'epoch': 0.1731651376146789}
Step: 303 - {'loss': 0.0259, 'grad_norm': 0.7138839364051819, 'learning_rate': 6.857142857142858e-06, 'num_tokens': 719086.0, 'completions/mean_length': 174.75, 'completions/min_length': 92.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.5, 'completions/mean_terminated_length': 99.5, 'completions/min_terminated_length': 92.0, 'completions/max_terminated_length': 107.0, 'rewards/reward_strict_format_fn/mean': 2.25, 'rewards/reward_strict_format_fn/std': 4.5, 'rewards/reward_accuracy_strict_fn/mean': 3.75, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.291799545288086, 'rewards/reward_semantic_fn/std': 2.1986916065216064, 'reward': 8.291799545288086, 'reward_std': 9.994952201843262, 'frac_reward_zero_std': 0.0, 'kl': 0.01017277012579143, 'entropy': 3.426412969827652, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.235616800026037, 'epoch': 0.17373853211009174}
Step: 304 - {'loss': 0.2836, 'grad_norm': 0.6066555380821228, 'learning_rate': 6.714285714285714e-06, 'num_tokens': 721364.0, 'completions/mean_length': 130.5, 'completions/min_length': 71.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 90.66667175292969, 'completions/min_terminated_length': 71.0, 'completions/max_terminated_length': 102.0, 'rewards/reward_strict_format_fn/mean': 3.0, 'rewards/reward_strict_format_fn/std': 3.0, 'rewards/reward_accuracy_strict_fn/mean': 9.25, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.356114387512207, 'rewards/reward_semantic_fn/std': 2.2435390949249268, 'reward': 14.606114387512207, 'reward_std': 6.157273769378662, 'frac_reward_zero_std': 0.0, 'kl': 0.005949124344624579, 'entropy': 3.728667140007019, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.077249700028915, 'epoch': 0.1743119266055046}
